File name;Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;Area size;Class_1;Class_2
20241010100039_Y10_X3;9,901;134,911;0,701;769,997;0,7954;12,535;-0,113;3,382;76,614;58,297;152,149;90,000;1,460;5774,855;31,428;11,384;13,521;8,944;88,685;22,612;1,547;14,452;0,575;11,190;5698488,305;12;12
20241010100039_Y10_X4;8,500;140,200;0,656;763,195;0,8021;11,022;-0,304;4,580;66,716;73,484;104,863;180,000;1,468;5839,933;26,336;10,771;13,361;9,019;88,491;19,727;1,412;12,163;0,539;9,449;5698488,305;12;12
20241010100039_Y10_X5;8,912;162,746;0,898;807,071;0,8917;11,407;0,155;4,245;80,936;81,811;99,088;2,000;1,556;5930,866;28,681;12,826;11,516;8,634;89,975;21,515;1,287;12,955;0,636;9,993;5698488,305;12;12
20241010100039_Y10_X6;9,775;160,069;0,716;876,839;1,039;12,525;0,096;4,046;97,910;62,159;116,238;0,000;1,693;6173,236;30,944;13,165;13,292;9,426;89,435;23,372;1,492;14,386;0,659;10,857;5698488,305;12;12
20241010100039_Y10_X7;10,099;132,360;0,827;626,852;0,5126;12,758;-0,057;3,350;72,178;60,182;156,756;90,000;1,154;4445,687;32,334;12,224;13,242;8,834;89,262;23,850;1,520;14,763;0,613;11,416;5698488,305;12;12
20241010100039_Y10_X8;12,321;214,443;0,284;749,599;0,7550;15,323;-0,124;2,963;124,631;89,812;295,157;90,000;1,426;5421,149;40,488;12,230;15,117;8,233;89,619;27,482;1,776;18,162;0,632;14,239;5698488,305;12;12
20241010100039_Y10_X9;15,158;181,458;0,396;799,845;0,8607;18,654;-0,286;3,054;97,724;83,735;423,257;90,000;1,528;6005,969;52,630;11,828;18,951;5,533;90,948;30,840;2,180;21,614;0,634;17,670;5698488,305;12;12
20241010105916_Y1_X1;9,767;115,096;0,225;689,129;0,6447;12,147;-0,184;3,077;50,454;64,642;317,086;0,000;1,297;6150,371;32,922;9,431;12,416;8,018;90,988;22,243;1,402;14,467;0,496;11,134;5698488,305;12;12
20241010105916_Y1_X2;15,135;195,084;0,321;615,889;0,5353;18,330;-0,179;2,421;84,779;110,305;446,799;0,000;1,175;5620,603;51,118;10,299;15,179;6,618;89,398;30,977;1,948;22,230;0,591;18,248;5698488,305;12;12
20241010105916_Y1_X3;17,810;160,902;0,296;581,423;0,4718;21,712;-0,165;2,480;90,345;70,556;413,110;0,000;1,096;5274,108;60,285;13,968;16,842;6,368;88,519;37,045;2,433;25,656;0,755;21,469;5698488,305;12;12
20241010105916_Y1_X4;21,138;159,309;0,301;503,638;0,3492;24,888;-0,114;2,163;85,203;74,106;423,677;0,000;0,931;4353,523;80,742;10,732;14,891;3,155;94,440;42,197;2,431;30,541;0,699;24,937;5698488,305;12;12
20241010105916_Y1_X5;20,719;166,162;0,276;569,293;0,4628;25,088;-0,115;2,373;83,900;82,262;388,453;0,000;1,086;5094,001;71,469;13,456;19,245;7,578;91,014;43,397;2,618;31,526;0,760;24,604;5698488,305;12;12
20241010105916_Y1_X6;21,760;156,824;0,247;461,631;0,2963;25,690;-0,057;2,113;73,166;83,658;349,255;0,000;0,851;3853,656;83,844;10,497;15,638;3,472;95,831;44,179;2,099;32,580;0,702;26,801;5698488,305;12;12
20241010105916_Y1_X7;22,144;177,138;0,241;742,316;0,7817;26,397;-0,117;2,270;89,051;88,087;338,124;0,000;1,442;5945,288;74,862;15,421;17,796;5,960;89,211;45,029;2,481;32,004;0,905;27,179;5698488,305;12;12
20241010105916_Y1_X8;23,810;179,209;0,265;742,167;0,7836;28,472;-0,124;2,218;93,880;85,329;372,509;0,000;1,451;5992,074;85,642;14,232;17,489;4,801;91,335;47,696;2,865;34,857;0,841;28,864;5698488,305;12;12
20241010105916_Y1_X9;24,272;192,377;0,237;742,496;0,7834;28,418;-0,043;2,155;95,288;97,089;334,865;0,000;1,448;5975,541;86,632;13,889;17,532;4,633;93,496;48,499;2,335;35,756;0,861;29,242;5698488,305;12;12
20241010105916_Y1_X10;24,354;187,320;0,242;794,608;0,8740;28,896;-0,167;2,209;92,402;94,918;341,195;0,000;1,536;6173,764;89,128;12,472;18,003;3,556;91,836;47,345;2,937;34,797;0,799;29,311;5698488,305;12;12
20241010105916_Y1_X11;23,818;170,582;0,235;746,924;0,7834;28,078;-0,088;2,190;89,071;81,512;331,839;0,000;1,447;6008,607;81,938;16,849;18,304;4,763;90,736;47,648;2,530;33,772;0,951;28,848;5698488,305;12;12
20241010105916_Y1_X12;25,338;174,438;0,247;640,399;0,5900;29,791;-0,124;2,107;86,789;87,649;348,733;0,000;1,241;5338,307;90,003;11,620;18,871;4,178;91,853;48,556;2,720;36,800;0,806;30,691;5698488,305;12;12
20241010105916_Y2_X1;8,336;103,248;0,489;669,436;0,6060;10,440;-0,056;3,041;49,018;54,230;245,838;0,000;1,253;6052,227;26,890;9,344;10,095;9,792;89,986;20,033;1,178;12,658;0,470;9,503;5698488,305;12;12
20241010105916_Y2_X2;14,247;141,646;0,453;686,770;0,6664;17,228;-0,050;2,568;69,697;71,949;470,960;0,000;1,319;6039,739;50,824;11,577;13,271;6,692;92,843;31,529;1,782;21,229;0,637;16,368;5698488,305;12;12
20241010105916_Y2_X3;17,687;153,074;0,396;644,213;0,5916;21,375;-0,004;2,409;77,697;75,377;448,728;0,000;1,238;5644,524;61,781;14,330;14,294;7,945;92,236;39,887;2,151;27,000;0,770;20,500;5698488,305;12;12
20241010105916_Y2_X4;17,837;164,625;0,299;663,701;0,6296;21,984;-0,208;2,605;81,162;83,464;414,525;0,000;1,280;5722,617;58,081;13,984;19,955;8,398;87,832;38,014;2,625;26,463;0,745;21,068;5698488,305;12;12
