File name;Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;Area size;Class_1;Class_2
20241115111559_Y4_X10;20,552;251,717;0,378;760,936;0,7615;31,543;-1,780;7,590;109,539;142,178;145,475;0,000;1,505;2932,542;46,763;23,984;86,278;12,462;86,989;42,031;6,845;25,482;1,080;17,288;5698488,305;1;7
20241115111559_Y4_X11;40,657;265,682;0,268;767,726;0,7559;45,704;-0,381;1,994;138,264;127,417;372,341;0,000;1,502;2811,885;69,054;28,572;75,442;8,320;63,169;52,170;3,135;47,448;1,445;52,314;5698488,305;1;7
20241115111559_Y4_X12;29,525;263,169;0,176;777,777;0,6695;40,088;-1,483;4,799;116,090;147,079;219,998;180,000;1,368;3693,248;43,192;18,598;110,376;11,869;77,543;36,410;11,093;25,858;0,883;25,540;5698488,305;1;7
20241115111559_Y5_X7;30,735;324,063;0,588;752,064;0,6912;43,736;0,598;4,497;183,637;140,426;311,905;0,000;1,411;3200,416;65,743;82,052;66,440;16,290;85,273;115,509;6,905;48,798;3,933;26,251;5698488,305;1;7
20241115111559_Y5_X8;47,896;341,389;0,476;805,119;1,034;59,269;0,397;2,524;209,064;132,325;308,353;0,000;1,782;3276,399;116,200;75,934;33,477;16,046;75,462;120,800;2,802;86,242;2,710;61,550;5698488,305;1;7
20241115111559_Y5_X9;36,372;398,274;0,230;773,956;0,8537;49,742;0,572;3,944;271,793;126,481;238,162;160,500;1,581;3364,517;74,166;88,488;57,861;16,718;77,856;117,141;3,775;65,779;3,568;50,172;5698488,305;1;7
20241115111559_Y6_X7;18,588;376,639;0,393;584,993;0,4027;25,253;-0,164;5,875;248,153;128,486;186,679;177,900;1,068;2226,713;51,950;30,864;34,457;10,939;86,592;49,886;3,566;26,113;1,551;19,585;5698488,305;1;7
20241115111559_Y7_X7;30,060;312,956;0,313;764,284;0,7142;39,259;1,049;5,153;197,948;115,008;300,699;172,800;1,432;3105,262;79,486;64,394;24,439;15,821;91,333;110,577;3,343;45,657;3,549;29,329;5698488,305;1;7
20241115111559_Y8_X7;17,685;257,385;0,549;720,937;0,5135;25,371;1,583;8,036;175,957;81,428;294,464;167,800;1,174;4190,828;36,640;55,028;20,501;19,268;88,101;59,149;2,125;36,335;1,841;17,240;5698488,305;1;7
20241115111559_Y8_X8;24,792;201,875;0,453;651,145;0,4487;30,484;-0,471;2,670;95,582;106,293;380,999;168,000;1,095;3078,000;61,743;19,340;37,220;9,029;75,068;42,214;3,198;33,343;1,006;33,364;5698488,305;1;7
20241115111559_Y8_X9;22,050;229,756;0,615;661,520;0,4882;30,617;-0,833;4,989;92,468;137,288;399,752;180,000;1,149;3376,126;57,988;29,345;61,137;12,715;87,450;55,256;5,479;30,450;1,424;20,922;5698488,305;1;7
20241115111559_Y9_X9;35,332;414,555;0,462;623,981;0,6439;47,863;1,349;4,569;316,740;97,815;319,228;180,000;1,394;2729,394;49,466;116,865;29,601;25,003;85,381;135,309;3,282;80,923;2,956;32,169;5698488,305;1;7
20241115111559_Y9_X10;40,132;493,582;0,592;748,786;0,8722;52,172;1,394;6,227;384,075;109,507;447,386;0,000;1,570;3698,173;78,429;92,435;28,745;26,035;92,376;147,912;3,135;73,417;4,551;37,499;5698488,305;1;7
20241115111559_Y9_X11;24,069;274,310;0,362;681,580;0,4874;29,141;-0,273;3,023;180,082;94,229;315,791;180,000;1,158;2998,675;68,247;18,264;32,887;6,413;82,419;41,540;3,492;32,316;0,916;28,689;5698488,305;1;7
20241115111559_Y10_X11;17,835;240,288;0,350;765,064;0,6138;25,881;0,913;6,566;152,438;87,850;192,440;171,200;1,287;4276,133;43,376;50,546;31,270;13,728;86,848;63,737;3,103;28,395;2,444;17,287;5698488,305;1;7
20241115113118_Y2_X11;66,065;490,828;0,263;692,164;0,8873;81,274;0,216;3,001;247,717;243,111;365,226;0,000;1,628;3050,386;158,062;103,051;122,471;23,170;94,047;186,264;7,599;106,530;3,989;66,822;5698488,305;1;7
20241115113118_Y3_X8;43,704;458,165;0,597;673,758;0,4599;75,229;2,629;10,148;351,675;106,490;439,749;0,000;1,098;2460,817;91,694;299,725;27,242;9,929;87,743;286,574;3,684;44,563;14,899;34,308;5698488,305;1;7
20241115113118_Y3_X9;60,457;323,707;0,295;731,507;0,6121;68,296;0,175;1,994;193,822;129,884;406,181;0,000;1,314;2865,002;186,726;61,787;9,446;12,317;98,200;135,640;3,834;85,893;2,973;71,109;5698488,305;1;7
20241115113118_Y3_X10;49,531;358,236;0,460;772,084;0,7980;64,672;0,165;2,963;216,919;141,317;481,538;90,000;1,511;3413,062;120,262;84,547;71,537;15,150;79,802;138,002;6,910;78,433;3,887;63,742;5698488,305;1;7
